Sample in Buffer,Sample in Window,TRIGGER,Adc3444_TCP_i/TriggerCh_0/inst/iAdcData[15:0],Adc3444_TCP_i/TriggerCh_0/inst/iAdcData_Tri,Adc3444_TCP_i/TriggerCh_0/inst/oStateToFINISHIntr,Adc3444_TCP_i/TriggerCh_0/inst/m_axi_wdata[63:0],Adc3444_TCP_i/TriggerCh_0/inst/m_axi_wvalid,Adc3444_TCP_i/TriggerCh_0/inst/m_axi_awaddr[31:0],Adc3444_TCP_i/TriggerCh_0/inst/wTrigToggle[31:0]
1280,1280,0,0000,0,0,01ee0fee004301ee,1,00231480,000004ec
1281,1281,0,0000,0,0,0fff0fff0fff0fff,1,00231480,000004ec
1282,1282,0,01ee,0,0,0fff0fff0fff0fff,1,00231480,000004ec
1283,1283,0,0e3f,0,0,0f1f0fff0fff0fff,1,00231480,000004ec
1284,1284,0,013f,0,0,0000000001d000ff,1,00231480,000004ec
1285,1285,0,0eff,0,0,0000000000000000,1,00231480,000004ec
1286,1286,0,01fc,0,0,0ef0000101100000,1,00231480,000004ec
1287,1287,0,0fff,0,0,0fff0fff0f1000c3,1,00231480,000004ec
1288,1288,0,0fff,0,0,0fff0fff0fff0fff,1,00231480,000004ec
1289,1289,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1290,1290,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1291,1291,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1292,1292,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1293,1293,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1294,1294,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1295,1295,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1296,1296,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1297,1297,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1298,1298,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1299,1299,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1300,1300,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1301,1301,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1302,1302,0,07ff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1303,1303,0,0e13,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1304,1304,0,01d0,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1305,1305,0,0e21,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1306,1306,0,0e3c,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1307,1307,0,00f3,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1308,1308,0,01fe,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1309,1309,0,0f00,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1310,1310,0,0e10,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1311,1311,0,000e,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1312,1312,0,0ffe,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1313,1313,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1314,1314,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1315,1315,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1316,1316,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1317,1317,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1318,1318,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1319,1319,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1320,1320,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1321,1321,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1322,1322,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1323,1323,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1324,1324,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1325,1325,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1326,1326,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1327,1327,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1328,1328,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1329,1329,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1330,1330,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1331,1331,0,0e3c,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1332,1332,0,0f10,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1333,1333,0,0e1e,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1334,1334,0,0021,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1335,1335,0,0e00,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1336,1336,0,001f,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1337,1337,0,0100,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1338,1338,0,0101,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1339,1339,0,0001,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1340,1340,0,0ffc,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1341,1341,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1342,1342,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1343,1343,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1344,1344,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1345,1345,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1346,1346,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1347,1347,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1348,1348,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1349,1349,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1350,1350,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1351,1351,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1352,1352,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1353,1353,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1354,1354,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1355,1355,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1356,1356,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1357,1357,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1358,1358,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1359,1359,0,0013,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1360,1360,0,01f1,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1361,1361,0,00f0,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1362,1362,0,0e11,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1363,1363,0,0fce,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1364,1364,0,0fe1,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1365,1365,0,0311,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1366,1366,0,01ef,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1367,1367,0,0e01,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1368,1368,0,0101,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1369,1369,0,0ee1,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1370,1370,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1371,1371,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1372,1372,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1373,1373,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1374,1374,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1375,1375,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1376,1376,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1377,1377,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1378,1378,0,0fff,0,0,0fff0fff0fff0fff,0,00231480,000004ec
1379,1379,0,0fff,0,0,0fff0fff0fff0fff,0,00231500,000004ec
1380,1380,0,0fff,0,0,0fff0fff0fff0fff,1,00231500,000004ec
1381,1381,0,0fff,0,0,0fff0fff0fff0fff,1,00231500,000004ec
1382,1382,0,0fff,0,0,00000ee301f00f10,1,00231500,000004ec
1383,1383,0,0fff,0,0,00000ee301f00f10,1,00231500,000004ec
1384,1384,0,003f,0,0,00000ee301f00f10,1,00231500,000004ec
1385,1385,0,0bf5,0,0,0000000000000000,1,00231500,000004ec
1386,1386,0,0e3e,0,0,0e1f0e0f00400000,1,00231500,000004ec
1387,1387,0,0eff,0,0,0fff0fff01f00f13,1,00231500,000004ec
1388,1388,0,0e00,0,0,0fff0fff0fff0fff,1,00231500,000004ec
1389,1389,0,000e,0,0,0fff0fff0fff0fff,1,00231500,000004ec
1390,1390,0,0100,0,0,013f0fff0fff0fff,1,00231500,000004ec
1391,1391,0,0000,0,0,000000000e0101c0,1,00231500,000004ec
1392,1392,0,010f,0,0,0000000000000000,1,00231500,000004ec
1393,1393,0,0ce1,0,0,013f0e3f01ee0000,1,00231500,000004ec
1394,1394,0,0200,0,0,0fff0fff01fc0eff,1,00231500,000004ec
1395,1395,0,01f1,0,0,0fff0fff0fff0fff,1,00231500,000004ec
1396,1396,0,021f,0,0,0fff0fff0fff0fff,1,00231500,000004ec
1397,1397,0,03c3,0,0,0fff0fff0fff0fff,1,00231500,000004ec
1398,1398,0,0ffd,0,0,01d00e1307ff0fff,0,00231580,000004ec
1399,1399,0,0010,0,0,01d00e1307ff0fff,1,00231580,000004ec
1400,1400,0,01e0,0,0,01fe00f30e3c0e21,1,00231580,000004ec
1401,1401,0,0fff,0,0,0ffe000e0e100f00,1,00231580,000004ec
1402,1402,0,0fff,0,0,0ffe000e0e100f00,1,00231580,000004ec
1403,1403,0,0fff,0,0,0ffe000e0e100f00,1,00231580,000004ec
1404,1404,0,0fff,0,0,0fff0fff0fff0fff,1,00231580,000004ec
1405,1405,0,0fff,0,0,0fff0fff0fff0fff,1,00231580,000004ec
1406,1406,0,0fff,0,0,0fff0fff0fff0fff,1,00231580,000004ec
1407,1407,0,0fff,0,0,0fff0fff0fff0fff,1,00231580,000004ec
1408,1408,0,001c,0,0,0f100e3c0fff0fff,1,00231580,000004ec
1409,1409,0,0c03,0,0,001f0e0000210e1e,1,00231580,000004ec
1410,1410,0,0f80,0,0,0ffc000101010100,1,00231580,000004ec
1411,1411,0,0fff,0,0,0fff0fff0fff0fff,1,00231580,000004ec
1412,1412,0,03be,0,0,0fff0fff0fff0fff,1,00231580,000004ec
1413,1413,0,0000,0,0,0fff0fff0fff0fff,1,00231580,000004ec
1414,1414,0,0000,0,0,0fff0fff0fff0fff,1,00231580,000004ec
1415,1415,0,0000,0,0,01f100130fff0fff,1,00231580,000004ec
1416,1416,0,0000,0,0,0fe10fce0e1100f0,1,00231580,000004ec
1417,1417,0,0000,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1418,1418,0,0000,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1419,1419,0,0000,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1420,1420,0,0000,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1421,1421,0,0000,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1422,1422,0,03de,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1423,1423,0,00e0,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1424,1424,0,0e00,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1425,1425,0,0c1f,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1426,1426,0,03ef,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1427,1427,0,01d0,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1428,1428,0,038f,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1429,1429,0,0bff,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1430,1430,0,0001,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1431,1431,0,021d,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1432,1432,0,001e,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1433,1433,0,0e21,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1434,1434,0,0e1e,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1435,1435,0,0e20,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1436,1436,0,01ff,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1437,1437,0,0003,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1438,1438,0,0f88,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1439,1439,0,0000,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1440,1440,0,0000,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1441,1441,0,0000,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1442,1442,0,0000,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1443,1443,0,0000,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1444,1444,0,0000,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1445,1445,0,0000,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1446,1446,0,0000,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1447,1447,0,0000,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1448,1448,0,0000,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1449,1449,0,0000,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1450,1450,0,0000,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1451,1451,0,003f,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1452,1452,0,0f00,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1453,1453,0,0fee,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1454,1454,0,0010,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1455,1455,0,00e3,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1456,1456,0,003e,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1457,1457,0,033f,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1458,1458,0,011e,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1459,1459,0,0f81,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1460,1460,0,01fe,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1461,1461,0,000e,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1462,1462,0,01ff,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1463,1463,0,0ff1,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1464,1464,0,01ff,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1465,1465,0,00ef,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1466,1466,0,0ffe,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1467,1467,0,0fc1,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1468,1468,0,0e00,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1469,1469,0,003f,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1470,1470,0,0fc3,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1471,1471,0,01f3,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1472,1472,0,0100,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1473,1473,0,0103,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1474,1474,0,0e10,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1475,1475,0,003f,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1476,1476,0,0f10,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1477,1477,0,0eff,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1478,1478,0,0eff,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1479,1479,0,0fe1,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1480,1480,0,0011,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1481,1481,0,0103,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1482,1482,0,01fc,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1483,1483,0,0efe,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1484,1484,0,0000,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1485,1485,0,01ff,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1486,1486,0,0fff,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1487,1487,0,0fff,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1488,1488,0,0fff,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1489,1489,0,0fff,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1490,1490,0,0fff,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1491,1491,0,0fff,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1492,1492,0,0fff,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1493,1493,0,0fff,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1494,1494,0,0eef,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1495,1495,0,0f00,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1496,1496,0,0ff0,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1497,1497,0,01cf,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1498,1498,0,0fef,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1499,1499,0,0efe,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1500,1500,0,0ef1,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1501,1501,0,0f3c,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1502,1502,0,00e0,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1503,1503,0,0e03,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1504,1504,0,0fff,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1505,1505,0,01f3,0,0,0fe10fce0e1100f0,0,00231580,000004ec
1506,1506,0,00e0,0,0,01010e0101ef0311,0,00231580,000004ec
1507,1507,0,0ffc,0,0,01010e0101ef0311,0,00231600,000004ec
1508,1508,0,0fff,0,0,01010e0101ef0311,1,00231600,000004ec
1509,1509,0,0fff,0,0,0fff0fff0fff0ee1,1,00231600,000004ec
1510,1510,0,0fff,0,0,0fff0fff0fff0fff,1,00231600,000004ec
1511,1511,0,0fff,0,0,0fff0fff0fff0fff,1,00231600,000004ec
1512,1512,0,0fff,0,0,0fff0fff0fff0fff,1,00231600,000004ec
1513,1513,0,0fff,0,0,0fff0fff0fff0fff,1,00231600,000004ec
1514,1514,0,0fff,0,0,003f0fff0fff0fff,1,00231600,000004ec
1515,1515,0,0fff,0,0,0e000eff0e3e0bf5,1,00231600,000004ec
1516,1516,0,0fff,0,0,010f00000100000e,1,00231600,000004ec
1517,1517,0,0fff,0,0,021f01f102000ce1,1,00231600,000004ec
1518,1518,0,0fff,0,0,01e000100ffd03c3,1,00231600,000004ec
1519,1519,0,0fff,0,0,0fff0fff0fff0fff,1,00231600,000004ec
1520,1520,0,0fff,0,0,001c0fff0fff0fff,1,00231600,000004ec
1521,1521,0,0fff,0,0,03be0fff0f800c03,1,00231600,000004ec
1522,1522,0,0fff,0,0,0000000000000000,1,00231600,000004ec
1523,1523,0,0fff,0,0,0000000000000000,1,00231600,000004ec
1524,1524,0,0fff,0,0,0e0000e003de0000,1,00231600,000004ec
1525,1525,0,0fff,0,0,038f01d003ef0c1f,1,00231600,000004ec
1526,1526,0,0fff,0,0,001e021d00010bff,0,00231680,000004ec
1527,1527,0,0fff,0,0,001e021d00010bff,1,00231680,000004ec
1528,1528,0,0fff,0,0,01ff0e200e1e0e21,1,00231680,000004ec
1529,1529,0,0fff,0,0,000000000f880003,1,00231680,000004ec
1530,1530,0,0fff,0,0,000000000f880003,1,00231680,000004ec
1531,1531,0,0fff,0,0,000000000f880003,1,00231680,000004ec
1532,1532,0,0fff,0,0,0000000000000000,1,00231680,000004ec
1533,1533,0,0fff,0,0,0000000000000000,1,00231680,000004ec
1534,1534,0,0fff,0,0,0f00003f00000000,1,00231680,000004ec
1535,1535,0,0fff,0,0,003e00e300100fee,1,00231680,000004ec
1536,1536,0,0fff,0,0,01fe0f81011e033f,1,00231680,000004ec
1537,1537,0,0fff,0,0,01ff0ff101ff000e,1,00231680,000004ec
1538,1538,0,0fff,0,0,0e000fc10ffe00ef,1,00231680,000004ec
1539,1539,0,0fff,0,0,010001f30fc3003f,1,00231680,000004ec
1540,1540,0,0fff,0,0,0f10003f0e100103,1,00231680,000004ec
1541,1541,0,0fff,0,0,00110fe10eff0eff,1,00231680,000004ec
1542,1542,0,0fff,0,0,00000efe01fc0103,1,00231680,000004ec
1543,1543,0,0fff,0,0,0fff0fff0fff01ff,1,00231680,000004ec
1544,1544,0,0fff,0,0,0fff0fff0fff0fff,1,00231680,000004ec
1545,1545,0,0fff,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1546,1546,0,0fff,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1547,1547,0,0fff,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1548,1548,0,0fff,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1549,1549,0,0fff,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1550,1550,0,0fff,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1551,1551,0,0fff,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1552,1552,0,0fff,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1553,1553,0,0fff,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1554,1554,0,0fff,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1555,1555,0,0fff,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1556,1556,0,0fff,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1557,1557,0,0fff,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1558,1558,0,0fff,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1559,1559,0,0fff,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1560,1560,0,0fff,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1561,1561,0,0fff,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1562,1562,0,0fff,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1563,1563,0,0fff,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1564,1564,0,0fff,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1565,1565,0,0fff,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1566,1566,0,0fff,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1567,1567,0,0fff,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1568,1568,0,0fff,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1569,1569,0,0fff,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1570,1570,0,0fff,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1571,1571,0,0fff,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1572,1572,0,0fff,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1573,1573,0,0fff,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1574,1574,0,0fff,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1575,1575,0,0fff,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1576,1576,0,0fff,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1577,1577,0,0fff,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1578,1578,0,0fff,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1579,1579,0,0fff,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1580,1580,0,0fff,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1581,1581,0,0fff,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1582,1582,0,0fff,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1583,1583,0,0fff,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1584,1584,0,0eec,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1585,1585,0,000f,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1586,1586,0,0e01,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1587,1587,0,0013,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1588,1588,0,0fc1,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1589,1589,0,0e1e,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1590,1590,0,01fc,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1591,1591,0,010f,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1592,1592,0,0c00,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1593,1593,0,02e0,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1594,1594,0,0020,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1595,1595,0,0e1f,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1596,1596,0,0c11,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1597,1597,0,021e,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1598,1598,0,01bf,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1599,1599,0,0f03,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1600,1600,0,01f0,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1601,1601,0,031c,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1602,1602,0,000f,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1603,1603,0,0f06,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1604,1604,0,07fb,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1605,1605,0,023f,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1606,1606,0,0fe5,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1607,1607,0,0e3f,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1608,1608,0,00ff,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1609,1609,0,0000,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1610,1610,0,0000,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1611,1611,0,0000,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1612,1612,0,0000,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1613,1613,0,0000,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1614,1614,0,0000,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1615,1615,0,0000,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1616,1616,0,0000,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1617,1617,0,0000,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1618,1618,0,0000,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1619,1619,0,0000,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1620,1620,0,0000,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1621,1621,0,0000,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1622,1622,0,0000,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1623,1623,0,0000,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1624,1624,0,0000,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1625,1625,0,0000,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1626,1626,0,0000,0,0,0fff0fff0fff0fff,0,00231680,000004ec
1627,1627,0,0000,0,0,0fff0fff0fff0fff,0,00231680,000004ec
